URUNID;MIKTAR;FIRMAID;SEHIR;URUNTIPIID;SIPARISTARIHI;GELDIGITARIHI;TEDARIKSURESI
KYRD006;240;1764;;1;20 Şubat 2017 Pazartesi;21 Şubat 2017 Salı;1
KYRD006;60;1764;;1;2 Ocak 2018 Salı;3 Ocak 2018 Çarşamba;1
KYRD006;60;1764;;1;2 Ocak 2018 Salı;4 Ocak 2018 Perşembe;2
KYRD006;120;1764;;1;25 Ocak 2018 Perşembe;26 Ocak 2018 Cuma;1
KYRD006;120;1764;;1;12 Şubat 2018 Pazartesi;13 Şubat 2018 Salı;1
KYRD006;60;1764;;1;16 Nisan 2018 Pazartesi;17 Nisan 2018 Salı;1
KYRD006;60;1764;;1;7 Mayıs 2018 Pazartesi;8 Mayıs 2018 Salı;1
KYRD006;60;1764;;1;14 Mayıs 2018 Pazartesi;15 Mayıs 2018 Salı;1
KYRD006;60;1764;;1;21 Haziran 2018 Perşembe;22 Haziran 2018 Cuma;1
KYRD006;120;1764;;1;5 Temmuz 2018 Perşembe;6 Temmuz 2018 Cuma;1
KYRD006;120;1764;;1;26 Temmuz 2018 Perşembe;27 Temmuz 2018 Cuma;1
KYRD006;240;1764;;1;6 Ağustos 2018 Pazartesi;7 Ağustos 2018 Salı;1
KYRD006;180;1764;;1;3 Eylül 2018 Pazartesi;5 Eylül 2018 Çarşamba;2
KYRD006;120;1764;;1;10 Eylül 2018 Pazartesi;11 Eylül 2018 Salı;1
KYRD006;120;1764;;1;17 Eylül 2018 Pazartesi;18 Eylül 2018 Salı;1
KYRD006;120;1764;;1;4 Ekim 2018 Perşembe;9 Ekim 2018 Salı;5
KYRD006;120;1764;;1;22 Ekim 2018 Pazartesi;26 Ekim 2018 Cuma;4
KYRD006;240;1764;;1;30 Ekim 2018 Salı;31 Ekim 2018 Çarşamba;1
KYRD006;120;1764;;1;12 Kasım 2018 Pazartesi;13 Kasım 2018 Salı;1
KYRD006;120;1764;;1;3 Aralık 2018 Pazartesi;4 Aralık 2018 Salı;1
KYRD006;180;1764;;1;10 Aralık 2018 Pazartesi;11 Aralık 2018 Salı;1
KYRD006;120;1764;;1;20 Aralık 2018 Perşembe;21 Aralık 2018 Cuma;1
KYRD006;180;1764;;1;4 Ocak 2019 Cuma;8 Ocak 2019 Salı;4
KYRD006;180;1764;;1;11 Ocak 2019 Cuma;22 Ocak 2019 Salı;11
KYRD006;180;1764;;1;24 Ocak 2019 Perşembe;25 Ocak 2019 Cuma;1
KYRD006;180;1764;;1;28 Ocak 2019 Pazartesi;29 Ocak 2019 Salı;1
KYRD006;240;1764;;1;1 Şubat 2019 Cuma;8 Şubat 2019 Cuma;7
KYRD006;180;1764;;1;1 Şubat 2019 Cuma;18 Şubat 2019 Pazartesi;17
KYRD006;180;1764;;1;1 Şubat 2019 Cuma;4 Mart 2019 Pazartesi;31
KYRD006;240;1764;;1;1 Mart 2019 Cuma;4 Mart 2019 Pazartesi;3
KYRD006;180;1764;;1;1 Nisan 2019 Pazartesi;2 Nisan 2019 Salı;1
KYRD006;180;1764;;1;1 Nisan 2019 Pazartesi;11 Nisan 2019 Perşembe;10
KYRD006;240;1764;;1;1 Nisan 2019 Pazartesi;19 Nisan 2019 Cuma;18
KYRD006;300;1764;;1;2 Mayıs 2019 Perşembe;9 Mayıs 2019 Perşembe;7
KYRD006;120;1764;;1;2 Mayıs 2019 Perşembe;27 Mayıs 2019 Pazartesi;25
KYRD006;180;1764;;1;10 Haziran 2019 Pazartesi;12 Haziran 2019 Çarşamba;2
KYRD006;180;1764;;1;2 Mayıs 2019 Perşembe;26 Haziran 2019 Çarşamba;55
KYRD006;240;1764;;1;1 Temmuz 2019 Pazartesi;3 Temmuz 2019 Çarşamba;2
KYRD006;240;1764;;1;13 Temmuz 2019 Cumartesi;16 Temmuz 2019 Salı;3
KYRD006;120;1764;;1;1 Temmuz 2019 Pazartesi;22 Temmuz 2019 Pazartesi;21
KYRD006;120;1764;;1;16 Temmuz 2019 Salı;22 Temmuz 2019 Pazartesi;6
KYRD006;240;1764;;1;16 Temmuz 2019 Salı;29 Temmuz 2019 Pazartesi;13
KYRD006;300;1764;;1;1 Ağustos 2019 Perşembe;7 Ağustos 2019 Çarşamba;6
KYRD006;120;1764;;1;1 Ağustos 2019 Perşembe;19 Ağustos 2019 Pazartesi;18
KYRD006;300;1764;;1;1 Ağustos 2019 Perşembe;22 Ağustos 2019 Perşembe;21
KYRD006;240;1764;;1;1 Ağustos 2019 Perşembe;28 Ağustos 2019 Çarşamba;27
KYRD006;300;1764;;1;2 Eylül 2019 Pazartesi;3 Eylül 2019 Salı;1
KYRD006;300;1764;;1;2 Eylül 2019 Pazartesi;6 Eylül 2019 Cuma;4
KYRD006;300;1764;;1;2 Eylül 2019 Pazartesi;10 Eylül 2019 Salı;8
KYRD006;240;1764;;1;1 Ağustos 2019 Perşembe;18 Eylül 2019 Çarşamba;48
KYRD006;60;1764;;1;2 Eylül 2019 Pazartesi;18 Eylül 2019 Çarşamba;16
KYRD006;300;1764;;1;1 Ekim 2019 Salı;2 Ekim 2019 Çarşamba;1
KYRD006;300;1764;;1;1 Ekim 2019 Salı;7 Ekim 2019 Pazartesi;6
KYRD006;240;1764;;1;1 Ekim 2019 Salı;14 Ekim 2019 Pazartesi;13
KYRD006;300;1764;;1;1 Ekim 2019 Salı;21 Ekim 2019 Pazartesi;20
KYRD006;240;1764;;1;10 Şubat 2020 Pazartesi;13 Şubat 2020 Perşembe;3
KYRD006;180;1764;;1;10 Şubat 2020 Pazartesi;24 Şubat 2020 Pazartesi;14
KYRD006;300;1764;;1;23 Haziran 2020 Salı;25 Haziran 2020 Perşembe;2
KYRD006;180;1764;;1;6 Temmuz 2020 Pazartesi;13 Temmuz 2020 Pazartesi;7
KYRD006;300;1764;;1;1 Temmuz 2020 Çarşamba;20 Temmuz 2020 Pazartesi;19
KYRD006;240;1764;;1;6 Ağustos 2020 Perşembe;10 Ağustos 2020 Pazartesi;4
KYRD006;120;1764;;1;6 Ağustos 2020 Perşembe;21 Ağustos 2020 Cuma;15
KYRD006;180;1764;;1;2 Mart 2020 Pazartesi;21 Ağustos 2020 Cuma;172
KYRD006;300;1764;;1;4 Eylül 2020 Cuma;7 Eylül 2020 Pazartesi;3
KYRD006;300;1764;;1;4 Eylül 2020 Cuma;14 Eylül 2020 Pazartesi;10
KYRD006;300;1764;;1;4 Eylül 2020 Cuma;22 Eylül 2020 Salı;18
KYRD006;300;1764;;1;4 Eylül 2020 Cuma;28 Eylül 2020 Pazartesi;24
KYRD006;180;1764;;1;2 Ekim 2020 Cuma;16 Ekim 2020 Cuma;14
KYRD006;300;1764;;1;2 Ekim 2020 Cuma;28 Ekim 2020 Çarşamba;26
KYRD006;300;1764;;1;4 Kasım 2020 Çarşamba;5 Kasım 2020 Perşembe;1
KYRD006;240;1764;;1;4 Kasım 2020 Çarşamba;12 Kasım 2020 Perşembe;8
KYRD006;240;1764;;1;2 Ekim 2020 Cuma;17 Kasım 2020 Salı;46
KYRD006;180;1764;;1;4 Kasım 2020 Çarşamba;24 Kasım 2020 Salı;20
KYRD006;240;1764;;1;1 Aralık 2020 Salı;4 Aralık 2020 Cuma;3
KYRD006;120;1764;;1;7 Aralık 2020 Pazartesi;14 Aralık 2020 Pazartesi;7
KYRD006;300;1764;;1;1 Eylül 2021 Çarşamba;2 Eylül 2021 Perşembe;1
KYRD006;360;1764;;1;23 Eylül 2021 Perşembe;24 Eylül 2021 Cuma;1
KYRD006;360;1764;;1;4 Ekim 2021 Pazartesi;5 Ekim 2021 Salı;1
KYRD006;360;1764;;1;11 Ekim 2021 Pazartesi;12 Ekim 2021 Salı;1
KYRD007;75;617;;1;20 Temmuz 2015 Pazartesi;22 Temmuz 2015 Çarşamba;2
KYRD007;75;617;;1;24 Ağustos 2015 Pazartesi;25 Ağustos 2015 Salı;1
KYRD007;75;617;;1;12 Ekim 2015 Pazartesi;13 Ekim 2015 Salı;1
KYRD007;75;617;;1;16 Kasım 2015 Pazartesi;17 Kasım 2015 Salı;1
KYRD007;75;617;;1;14 Mart 2016 Pazartesi;15 Mart 2016 Salı;1
KYRD007;75;617;;1;22 Nisan 2016 Cuma;25 Nisan 2016 Pazartesi;3
KYRD007;75;617;;1;26 Mayıs 2016 Perşembe;27 Mayıs 2016 Cuma;1
KYRD007;75;617;;1;23 Haziran 2016 Perşembe;24 Haziran 2016 Cuma;1
KYRD007;75;617;;1;14 Temmuz 2016 Perşembe;15 Temmuz 2016 Cuma;1
KYRD007;75;617;;1;8 Eylül 2016 Perşembe;9 Eylül 2016 Cuma;1
KYRD007;75;617;;1;10 Ekim 2016 Pazartesi;11 Ekim 2016 Salı;1
KYRD007;75;617;;1;24 Ekim 2016 Pazartesi;25 Ekim 2016 Salı;1
KYRD007;75;617;;1;15 Aralık 2016 Perşembe;16 Aralık 2016 Cuma;1
KYRD007;75;617;;1;16 Şubat 2017 Perşembe;17 Şubat 2017 Cuma;1
KYRD007;75;617;;1;25 Mayıs 2017 Perşembe;26 Mayıs 2017 Cuma;1
KYRD007;75;617;;1;17 Ağustos 2017 Perşembe;18 Ağustos 2017 Cuma;1
KYRD007;75;617;;1;12 Ekim 2017 Perşembe;13 Ekim 2017 Cuma;1
KYRD007;75;617;;1;2 Kasım 2017 Perşembe;3 Kasım 2017 Cuma;1
KYRD007;75;617;;1;20 Kasım 2017 Pazartesi;29 Kasım 2017 Çarşamba;9
KYRD007;75;617;;1;23 Kasım 2017 Perşembe;29 Kasım 2017 Çarşamba;6
KYRD007;75;617;;1;2 Ocak 2018 Salı;3 Ocak 2018 Çarşamba;1
KYRD007;75;617;;1;3 Eylül 2018 Pazartesi;4 Eylül 2018 Salı;1
KYRD007;75;617;;1;6 Eylül 2018 Perşembe;7 Eylül 2018 Cuma;1
KYRD007;75;617;;1;24 Eylül 2018 Pazartesi;27 Eylül 2018 Perşembe;3
KYRD007;75;617;;1;29 Kasım 2018 Perşembe;30 Kasım 2018 Cuma;1
KYRD007;75;617;;1;24 Aralık 2018 Pazartesi;25 Aralık 2018 Salı;1
KYRD007;75;617;;1;11 Şubat 2019 Pazartesi;12 Şubat 2019 Salı;1
KYRD007;150;617;;1;25 Mart 2019 Pazartesi;26 Mart 2019 Salı;1
KYRD007;75;617;;1;1 Nisan 2019 Pazartesi;27 Mayıs 2019 Pazartesi;56
KYRD007;75;617;;1;24 Haziran 2019 Pazartesi;12 Temmuz 2019 Cuma;18
KYRD007;75;617;;1;2 Eylül 2019 Pazartesi;4 Eylül 2019 Çarşamba;2
KYRD007;75;617;;1;2 Eylül 2019 Pazartesi;2 Ekim 2019 Çarşamba;30
KYRD007;75;617;;1;21 Ekim 2019 Pazartesi;22 Ekim 2019 Salı;1
KYRD007;75;617;;1;1 Kasım 2019 Cuma;7 Kasım 2019 Perşembe;6
KYRD007;75;617;;1;2 Aralık 2019 Pazartesi;10 Aralık 2019 Salı;8
KYRD007;75;617;;1;2 Ocak 2020 Perşembe;9 Ocak 2020 Perşembe;7
KYRD007;75;617;;1;2 Ocak 2020 Perşembe;30 Ocak 2020 Perşembe;28
KYRD007;75;617;;1;3 Şubat 2020 Pazartesi;6 Şubat 2020 Perşembe;3
KYRD007;75;617;;1;2 Mart 2020 Pazartesi;9 Mart 2020 Pazartesi;7
KYRD007;75;617;;1;2 Mart 2020 Pazartesi;19 Mart 2020 Perşembe;17
KYRD007;75;617;;1;1 Temmuz 2020 Çarşamba;14 Temmuz 2020 Salı;13
KYRD007;75;617;;1;20 Temmuz 2020 Pazartesi;27 Temmuz 2020 Pazartesi;7
KYRD007;75;617;;1;6 Ağustos 2020 Perşembe;10 Ağustos 2020 Pazartesi;4
KYRD007;75;617;;1;6 Ağustos 2020 Perşembe;24 Ağustos 2020 Pazartesi;18
KYRD007;75;617;;1;12 Ekim 2020 Pazartesi;13 Ekim 2020 Salı;1
KYRD007;75;617;;1;15 Ekim 2020 Perşembe;16 Ekim 2020 Cuma;1
KYRD007;75;617;;1;4 Kasım 2020 Çarşamba;26 Kasım 2020 Perşembe;22
KYRD007;75;617;;1;11 Ocak 2021 Pazartesi;12 Ocak 2021 Salı;1
KYRD007;75;617;;1;22 Şubat 2021 Pazartesi;23 Şubat 2021 Salı;1
KYRD007;75;617;;1;22 Mart 2021 Pazartesi;23 Mart 2021 Salı;1
KYRD007;75;617;;1;3 Mayıs 2021 Pazartesi;4 Mayıs 2021 Salı;1
KYRD007;75;617;;1;17 Mayıs 2021 Pazartesi;20 Mayıs 2021 Perşembe;3
KYRD007;75;617;;1;25 Mayıs 2021 Salı;27 Mayıs 2021 Perşembe;2
KYRD007;60;617;;1;1 Haziran 2021 Salı;3 Haziran 2021 Perşembe;2
KYRD007;75;617;;1;10 Haziran 2021 Perşembe;11 Haziran 2021 Cuma;1
KYRD007;75;617;;1;17 Haziran 2021 Perşembe;18 Haziran 2021 Cuma;1
KYRD007;150;617;;1;21 Haziran 2021 Pazartesi;25 Haziran 2021 Cuma;4
KYRD007;75;617;;1;8 Temmuz 2021 Perşembe;19 Ağustos 2021 Perşembe;42
KYRD007;75;617;;1;26 Temmuz 2021 Pazartesi;26 Ağustos 2021 Perşembe;31
KYRD007;75;617;;1;13 Eylül 2021 Pazartesi;14 Eylül 2021 Salı;1
KYRD007;150;617;;1;11 Ekim 2021 Pazartesi;12 Ekim 2021 Salı;1
KYRD007;150;617;;1;1 Kasım 2021 Pazartesi;4 Kasım 2021 Perşembe;3
KYRD007;75;617;;1;2 Aralık 2021 Perşembe;10 Aralık 2021 Cuma;8
KYRD007;75;617;;1;2 Aralık 2021 Perşembe;14 Aralık 2021 Salı;12
KYRD007;75;617;;1;20 Aralık 2021 Pazartesi;21 Aralık 2021 Salı;1
KYRD007;150;617;;1;3 Ocak 2022 Pazartesi;4 Ocak 2022 Salı;1
KYRD007;150;617;;1;10 Ocak 2022 Pazartesi;12 Ocak 2022 Çarşamba;2
KYRD007;150;617;;1;14 Şubat 2022 Pazartesi;18 Şubat 2022 Cuma;4
KYRD008;250;1184;;1;14 Nisan 2015 Salı;15 Nisan 2015 Çarşamba;1
KYRD008;375;1184;;1;21 Temmuz 2014 Pazartesi;22 Temmuz 2014 Salı;1
KYRD008;375;1184;;1;4 Ağustos 2014 Pazartesi;5 Ağustos 2014 Salı;1
KYRD008;375;1184;;1;9 Ağustos 2014 Cumartesi;15 Ağustos 2014 Cuma;6
KYRD008;375;1184;;1;16 Ağustos 2014 Cumartesi;19 Ağustos 2014 Salı;3
KYRD008;375;1184;;1;25 Ağustos 2014 Pazartesi;26 Ağustos 2014 Salı;1
KYRD008;375;1184;;1;3 Eylül 2014 Çarşamba;4 Eylül 2014 Perşembe;1
KYRD008;375;1184;;1;13 Eylül 2014 Cumartesi;15 Eylül 2014 Pazartesi;2
KYRD008;375;1184;;1;22 Eylül 2014 Pazartesi;23 Eylül 2014 Salı;1
KYRD008;375;1184;;1;29 Eylül 2014 Pazartesi;30 Eylül 2014 Salı;1
KYRD008;375;1184;;1;13 Ekim 2014 Pazartesi;16 Ekim 2014 Perşembe;3
KYRD008;375;1184;;1;3 Kasım 2014 Pazartesi;4 Kasım 2014 Salı;1
KYRD008;375;1184;;1;15 Kasım 2014 Cumartesi;17 Kasım 2014 Pazartesi;2
KYRD008;375;1184;;1;1 Aralık 2014 Pazartesi;4 Aralık 2014 Perşembe;3
KYRD008;375;1184;;1;11 Aralık 2014 Perşembe;12 Aralık 2014 Cuma;1
KYRD008;375;1184;;1;17 Aralık 2014 Çarşamba;19 Aralık 2014 Cuma;2
KYRD008;375;1184;;1;22 Aralık 2014 Pazartesi;23 Aralık 2014 Salı;1
KYRD008;375;1184;;1;29 Aralık 2014 Pazartesi;30 Aralık 2014 Salı;1
KYRD008;375;1184;;1;20 Ocak 2015 Salı;21 Ocak 2015 Çarşamba;1
KYRD008;375;1184;;1;21 Ocak 2015 Çarşamba;22 Ocak 2015 Perşembe;1
KYRD008;250;1184;;1;20 Şubat 2015 Cuma;25 Şubat 2015 Çarşamba;5
KYRD008;250;1184;;1;18 Mart 2015 Çarşamba;20 Mart 2015 Cuma;2
KYRD008;250;1184;;1;26 Mart 2015 Perşembe;27 Mart 2015 Cuma;1
KYRD008;250;1184;;1;30 Mart 2015 Pazartesi;31 Mart 2015 Salı;1
KYRD008;250;1184;;1;6 Nisan 2015 Pazartesi;7 Nisan 2015 Salı;1
KYRD008;250;1184;;1;20 Nisan 2015 Pazartesi;21 Nisan 2015 Salı;1
KYRD008;250;1184;;1;14 Nisan 2015 Salı;15 Nisan 2015 Çarşamba;1
KYRD008;250;1184;;1;4 Mayıs 2015 Pazartesi;6 Mayıs 2015 Çarşamba;2
KYRD008;375;1184;;1;10 Mayıs 2015 Pazar;11 Mayıs 2015 Pazartesi;1
KYRD008;250;1184;;1;13 Mayıs 2015 Çarşamba;14 Mayıs 2015 Perşembe;1
KYRD008;250;1184;;1;14 Mayıs 2015 Perşembe;22 Mayıs 2015 Cuma;8
KYRD008;375;1184;;1;18 Mayıs 2015 Pazartesi;25 Mayıs 2015 Pazartesi;7
KYRD008;375;1184;;1;27 Mayıs 2015 Çarşamba;28 Mayıs 2015 Perşembe;1
KYRD008;250;1184;;1;30 Mayıs 2015 Cumartesi;2 Haziran 2015 Salı;3
KYRD008;250;1184;;1;4 Haziran 2015 Perşembe;5 Haziran 2015 Cuma;1
KYRD008;375;1184;;1;9 Haziran 2015 Salı;10 Haziran 2015 Çarşamba;1
KYRD008;250;1184;;1;15 Haziran 2015 Pazartesi;16 Haziran 2015 Salı;1
KYRD008;250;1184;;1;18 Haziran 2015 Perşembe;19 Haziran 2015 Cuma;1
KYRD008;125;1184;;1;25 Haziran 2015 Perşembe;26 Haziran 2015 Cuma;1
KYRD008;250;1184;;1;1 Temmuz 2015 Çarşamba;2 Temmuz 2015 Perşembe;1
KYRD009;60;1023;;1;15 Eylül 2014 Pazartesi;16 Eylül 2014 Salı;1
KYRD012;390;553;;1;19 Eylül 2014 Cuma;20 Eylül 2014 Cumartesi;1
KYRD012;210;553;;1;2 Aralık 2014 Salı;3 Aralık 2014 Çarşamba;1
KYRD012;300;553;;1;29 Ocak 2015 Perşembe;30 Ocak 2015 Cuma;1
KYRD012;300;553;;1;26 Mart 2015 Perşembe;27 Mart 2015 Cuma;1
KYRD012;600;553;;1;30 Ekim 2018 Salı;31 Ekim 2018 Çarşamba;1
KYRD013;100;65;İSTANBUL;1;5 Temmuz 2014 Cumartesi;8 Temmuz 2014 Salı;3
KYRD013;200;65;İSTANBUL;1;10 Temmuz 2014 Perşembe;11 Temmuz 2014 Cuma;1
KYRD018;30;572;;1;4 Eylül 2014 Perşembe;9 Eylül 2014 Salı;5
KYRD018;20;572;;1;22 Ocak 2018 Pazartesi;23 Ocak 2018 Salı;1
KYRD018;10;572;;1;24 Nisan 2018 Salı;26 Nisan 2018 Perşembe;2
KYRD018;10;572;;1;25 Haziran 2018 Pazartesi;26 Haziran 2018 Salı;1
KYRD018;20;572;;1;30 Ağustos 2018 Perşembe;31 Ağustos 2018 Cuma;1
KYRD018;20;572;;1;28 Mart 2019 Perşembe;29 Mart 2019 Cuma;1
KYRD018;20;572;;1;29 Haziran 2020 Pazartesi;30 Haziran 2020 Salı;1
KYRD020;20;572;;1;9 Temmuz 2014 Çarşamba;11 Temmuz 2014 Cuma;2
KYRD020;40;572;;1;9 Ağustos 2014 Cumartesi;15 Ağustos 2014 Cuma;6
KYRD020;30;572;;1;17 Ekim 2014 Cuma;20 Ekim 2014 Pazartesi;3
KYRD020;20;572;;1;6 Ocak 2015 Salı;9 Ocak 2015 Cuma;3
KYRD020;20;572;;1;4 Şubat 2015 Çarşamba;6 Şubat 2015 Cuma;2
KYRD020;30;2445;;1;31 Mart 2015 Salı;1 Nisan 2015 Çarşamba;1
KYRD020;30;572;;1;7 Mayıs 2015 Perşembe;8 Mayıs 2015 Cuma;1
KYRD020;20;572;;1;4 Ağustos 2015 Salı;5 Ağustos 2015 Çarşamba;1
KYRD020;10;572;;1;14 Eylül 2015 Pazartesi;17 Eylül 2015 Perşembe;3
KYRD020;10;572;;1;9 Kasım 2015 Pazartesi;10 Kasım 2015 Salı;1
KYRD020;10;572;;1;26 Ekim 2015 Pazartesi;27 Ekim 2015 Salı;1
KYRD020;20;572;;1;18 Ocak 2016 Pazartesi;19 Ocak 2016 Salı;1
KYRD020;20;572;;1;14 Mart 2016 Pazartesi;15 Mart 2016 Salı;1
KYRD020;20;572;;1;31 Mart 2016 Perşembe;1 Nisan 2016 Cuma;1
KYRD020;20;572;;1;29 Şubat 2016 Pazartesi;1 Mart 2016 Salı;1
KYRD020;20;572;;1;11 Nisan 2016 Pazartesi;12 Nisan 2016 Salı;1
KYRD020;20;572;;1;18 Nisan 2016 Pazartesi;19 Nisan 2016 Salı;1
KYRD020;20;572;;1;12 Mayıs 2016 Perşembe;13 Mayıs 2016 Cuma;1
KYRD020;20;572;;1;26 Mayıs 2016 Perşembe;27 Mayıs 2016 Cuma;1
KYRD020;20;572;;1;9 Haziran 2016 Perşembe;28 Haziran 2016 Salı;19
KYRD020;20;572;;1;21 Haziran 2016 Salı;22 Haziran 2016 Çarşamba;1
KYRD020;20;572;;1;11 Temmuz 2016 Pazartesi;12 Temmuz 2016 Salı;1
KYRD020;20;572;;1;18 Temmuz 2016 Pazartesi;19 Temmuz 2016 Salı;1
KYRD020;20;572;;1;18 Ağustos 2016 Perşembe;19 Ağustos 2016 Cuma;1
KYRD020;20;572;;1;1 Ağustos 2016 Pazartesi;3 Ağustos 2016 Çarşamba;2
KYRD020;20;572;;1;28 Temmuz 2016 Perşembe;27 Ağustos 2016 Cumartesi;30
KYRD020;20;572;;1;8 Eylül 2016 Perşembe;20 Eylül 2016 Salı;12
KYRD020;20;572;;1;29 Eylül 2016 Perşembe;30 Eylül 2016 Cuma;1
KYRD020;20;572;;1;10 Ekim 2016 Pazartesi;11 Ekim 2016 Salı;1
KYRD020;20;572;;1;7 Kasım 2016 Pazartesi;21 Kasım 2016 Pazartesi;14
KYRD020;20;572;;1;8 Aralık 2016 Perşembe;9 Aralık 2016 Cuma;1
KYRD020;20;572;;1;2 Ocak 2017 Pazartesi;13 Ocak 2017 Cuma;11
KYRD020;20;572;;1;13 Şubat 2017 Pazartesi;21 Şubat 2017 Salı;8
KYRD020;20;572;;1;20 Şubat 2017 Pazartesi;24 Şubat 2017 Cuma;4
KYRD020;20;572;;1;30 Ocak 2017 Pazartesi;14 Şubat 2017 Salı;15
KYRD020;20;572;;1;6 Mart 2017 Pazartesi;8 Mart 2017 Çarşamba;2
KYRD020;20;572;;1;13 Mart 2017 Pazartesi;17 Mart 2017 Cuma;4
KYRD020;20;572;;1;24 Nisan 2017 Pazartesi;25 Nisan 2017 Salı;1
KYRD020;20;572;;1;3 Nisan 2017 Pazartesi;4 Nisan 2017 Salı;1
KYRD020;20;572;;1;13 Nisan 2017 Perşembe;19 Nisan 2017 Çarşamba;6
KYRD020;20;572;;1;15 Mayıs 2017 Pazartesi;16 Mayıs 2017 Salı;1
KYRD020;20;572;;1;18 Mayıs 2017 Perşembe;22 Mayıs 2017 Pazartesi;4
KYRD020;20;572;;1;25 Mayıs 2017 Perşembe;26 Mayıs 2017 Cuma;1
KYRD020;20;572;;1;7 Haziran 2017 Çarşamba;8 Haziran 2017 Perşembe;1
KYRD020;20;572;;1;1 Haziran 2017 Perşembe;2 Haziran 2017 Cuma;1
KYRD020;30;572;;1;15 Haziran 2017 Perşembe;21 Haziran 2017 Çarşamba;6
KYRD020;20;572;;1;3 Temmuz 2017 Pazartesi;7 Temmuz 2017 Cuma;4
KYRD020;20;572;;1;20 Temmuz 2017 Perşembe;21 Temmuz 2017 Cuma;1
KYRD020;20;572;;1;3 Ağustos 2017 Perşembe;7 Ağustos 2017 Pazartesi;4
KYRD020;20;572;;1;17 Ağustos 2017 Perşembe;22 Ağustos 2017 Salı;5
KYRD020;15;572;;1;5 Eylül 2017 Salı;6 Eylül 2017 Çarşamba;1
KYRD020;5;572;;1;5 Eylül 2017 Salı;7 Eylül 2017 Perşembe;2
KYRD020;20;572;;1;19 Eylül 2017 Salı;20 Eylül 2017 Çarşamba;1
KYRD020;20;572;;1;5 Ekim 2017 Perşembe;6 Ekim 2017 Cuma;1
KYRD020;20;572;;1;16 Ekim 2017 Pazartesi;18 Ekim 2017 Çarşamba;2
KYRD020;20;572;;1;23 Ekim 2017 Pazartesi;24 Ekim 2017 Salı;1
KYRD020;20;572;;1;30 Ekim 2017 Pazartesi;31 Ekim 2017 Salı;1
KYRD020;20;572;;1;13 Kasım 2017 Pazartesi;14 Kasım 2017 Salı;1
KYRD020;20;572;;1;27 Kasım 2017 Pazartesi;28 Kasım 2017 Salı;1
KYRD020;10;572;;1;18 Aralık 2017 Pazartesi;20 Aralık 2017 Çarşamba;2
KYRD020;10;572;;1;18 Aralık 2017 Pazartesi;22 Aralık 2017 Cuma;4
KYRD020;20;572;;1;2 Ocak 2018 Salı;3 Ocak 2018 Çarşamba;1
KYRD020;20;572;;1;25 Ocak 2018 Perşembe;26 Ocak 2018 Cuma;1
KYRD020;20;572;;1;5 Şubat 2018 Pazartesi;6 Şubat 2018 Salı;1
KYRD020;20;572;;1;12 Şubat 2018 Pazartesi;13 Şubat 2018 Salı;1
KYRD020;20;572;;1;15 Şubat 2018 Perşembe;19 Şubat 2018 Pazartesi;4
KYRD020;20;572;;1;22 Mart 2018 Perşembe;26 Mart 2018 Pazartesi;4
KYRD020;20;572;;1;2 Nisan 2018 Pazartesi;13 Nisan 2018 Cuma;11
KYRD020;20;572;;1;14 Mayıs 2018 Pazartesi;15 Mayıs 2018 Salı;1
KYRD020;20;572;;1;3 Mayıs 2018 Perşembe;4 Mayıs 2018 Cuma;1
KYRD020;20;572;;1;28 Mayıs 2018 Pazartesi;31 Mayıs 2018 Perşembe;3
KYRD020;20;572;;1;25 Haziran 2018 Pazartesi;26 Haziran 2018 Salı;1
KYRD020;20;572;;1;12 Temmuz 2018 Perşembe;13 Temmuz 2018 Cuma;1
KYRD020;20;572;;1;2 Ağustos 2018 Perşembe;3 Ağustos 2018 Cuma;1
KYRD020;20;572;;1;9 Ağustos 2018 Perşembe;13 Ağustos 2018 Pazartesi;4
KYRD020;20;572;;1;30 Ağustos 2018 Perşembe;31 Ağustos 2018 Cuma;1
KYRD020;20;572;;1;13 Eylül 2018 Perşembe;14 Eylül 2018 Cuma;1
KYRD020;20;572;;1;27 Eylül 2018 Perşembe;28 Eylül 2018 Cuma;1
KYRD020;30;572;;1;8 Ekim 2018 Pazartesi;10 Ekim 2018 Çarşamba;2
KYRD020;30;572;;1;5 Kasım 2018 Pazartesi;6 Kasım 2018 Salı;1
KYRD020;10;572;;1;26 Kasım 2018 Pazartesi;28 Kasım 2018 Çarşamba;2
KYRD020;20;572;;1;10 Aralık 2018 Pazartesi;12 Aralık 2018 Çarşamba;2
KYRD020;20;572;;1;20 Aralık 2018 Perşembe;21 Aralık 2018 Cuma;1
KYRD020;20;572;;1;24 Aralık 2018 Pazartesi;26 Aralık 2018 Çarşamba;2
KYRD020;20;572;;1;14 Ocak 2019 Pazartesi;15 Ocak 2019 Salı;1
KYRD020;20;572;;1;11 Şubat 2019 Pazartesi;12 Şubat 2019 Salı;1
KYRD020;20;572;;1;14 Mart 2019 Perşembe;15 Mart 2019 Cuma;1
KYRD020;20;572;;1;1 Nisan 2019 Pazartesi;3 Nisan 2019 Çarşamba;2
KYRD020;20;572;;1;7 Ekim 2019 Pazartesi;8 Ekim 2019 Salı;1
KYRD020;10;572;;1;16 Aralık 2019 Pazartesi;27 Aralık 2019 Cuma;11
KYRD020;20;572;;1;30 Aralık 2019 Pazartesi;2 Ocak 2020 Perşembe;3
