URUNID;MIKTAR;FIRMAID;SEHIR;URUNTIPIID;SIPARISTARIHI;GELDIGITARIHI;TEDARIKSURESI
30.02.03.0002;27280;S0179;İSTANBUL;1;1 Mart 2017 Çarşamba;24 Mart 2017 Cuma;23
30.02.03.0002;19160;S0179;İSTANBUL;1;4 Kasım 2014 Salı;12 Kasım 2014 Çarşamba;8
30.02.03.0002;24480;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;6 Şubat 2019 Çarşamba;5
30.02.03.0002;27310;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;8 Şubat 2019 Cuma;7
30.02.03.0002;18410;S0179;İSTANBUL;1;25 Mart 2013 Pazartesi;29 Mart 2013 Cuma;4
30.02.03.0002;27440;S0179;İSTANBUL;1;3 Nisan 2017 Pazartesi;5 Nisan 2017 Çarşamba;2
30.02.03.0002;25080;S0179;İSTANBUL;1;5 Eylül 2017 Salı;6 Eylül 2017 Çarşamba;1
30.02.03.0002;19150;S0179;İSTANBUL;1;1 Ağustos 2019 Perşembe;29 Ağustos 2019 Perşembe;28
30.02.03.0002;20080;S0179;İSTANBUL;1;1 Ekim 2020 Perşembe;14 Ekim 2020 Çarşamba;13
30.02.03.0002;24770;S0179;İSTANBUL;1;2 Ağustos 2012 Perşembe;14 Ağustos 2012 Salı;12
30.02.03.0002;20900;S0179;İSTANBUL;1;1 Ağustos 2016 Pazartesi;23 Ağustos 2016 Salı;22
30.02.03.0002;26200;S0179;İSTANBUL;1;1 Ekim 2020 Perşembe;13 Ekim 2020 Salı;12
30.02.03.0002;26330;S0179;İSTANBUL;1;3 Nisan 2017 Pazartesi;7 Nisan 2017 Cuma;4
30.02.03.0002;19810;S0179;İSTANBUL;1;4 Kasım 2014 Salı;19 Kasım 2014 Çarşamba;15
30.02.03.0002;26260;S0179;İSTANBUL;1;1 Ağustos 2019 Perşembe;21 Ağustos 2019 Çarşamba;20
30.02.03.0002;25670;S0179;İSTANBUL;1;4 Kasım 2014 Salı;17 Kasım 2014 Pazartesi;13
30.02.03.0002;19390;S0179;İSTANBUL;1;1 Ağustos 2019 Perşembe;23 Ağustos 2019 Cuma;22
30.02.03.0002;26670;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;5 Mart 2020 Perşembe;3
30.02.03.0002;25880;S0179;İSTANBUL;1;1 Ağustos 2019 Perşembe;9 Ağustos 2019 Cuma;8
30.02.03.0002;26330;S0179;İSTANBUL;1;4 Nisan 2016 Pazartesi;19 Nisan 2016 Salı;15
30.02.03.0002;26040;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;7 Mart 2020 Cumartesi;5
30.02.03.0002;20650;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;9 Mart 2020 Pazartesi;7
30.02.03.0002;21210;S0179;İSTANBUL;1;2 Ocak 2017 Pazartesi;20 Ocak 2017 Cuma;18
30.02.03.0002;27490;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;20 Mart 2020 Cuma;18
30.02.03.0002;16000;S0179;İSTANBUL;1;1 Temmuz 2013 Pazartesi;5 Temmuz 2013 Cuma;4
30.02.03.0002;25910;S0179;İSTANBUL;1;4 Nisan 2016 Pazartesi;28 Nisan 2016 Perşembe;24
30.02.03.0002;26680;S0179;İSTANBUL;1;2 Kasım 2015 Pazartesi;6 Kasım 2015 Cuma;4
30.02.03.0002;20490;S0179;İSTANBUL;1;3 Nisan 2017 Pazartesi;25 Nisan 2017 Salı;22
30.02.03.0002;25940;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;16 Şubat 2019 Cumartesi;15
30.02.03.0002;26100;S0179;İSTANBUL;1;1 Ağustos 2017 Salı;9 Ağustos 2017 Çarşamba;8
30.02.03.0002;26740;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;23 Mart 2020 Pazartesi;21
30.02.03.0002;15540;S0179;İSTANBUL;1;1 Temmuz 2013 Pazartesi;4 Temmuz 2013 Perşembe;3
30.02.03.0002;16910;S0179;İSTANBUL;1;14 Nisan 2014 Pazartesi;19 Nisan 2014 Cumartesi;5
30.02.03.0002;30460;S0179;İSTANBUL;1;4 Mart 2013 Pazartesi;18 Mart 2013 Pazartesi;14
30.02.03.0002;25010;S0179;İSTANBUL;1;1 Ağustos 2017 Salı;16 Ağustos 2017 Çarşamba;15
30.02.03.0002;27350;S0179;İSTANBUL;1;2 Ocak 2017 Pazartesi;10 Ocak 2017 Salı;8
30.02.03.0002;26600;S0179;İSTANBUL;1;1 Eylül 2020 Salı;29 Eylül 2020 Salı;28
30.02.03.0002;20670;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;30 Mart 2020 Pazartesi;28
30.02.03.0002;27510;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;20 Şubat 2019 Çarşamba;19
30.02.03.0002;19430;S0179;İSTANBUL;1;1 Ağustos 2016 Pazartesi;2 Ağustos 2016 Salı;1
30.02.03.0002;20580;S0179;İSTANBUL;1;3 Eylül 2014 Çarşamba;8 Eylül 2014 Pazartesi;5
30.02.03.0002;19920;S0179;İSTANBUL;1;3 Eylül 2014 Çarşamba;4 Eylül 2014 Perşembe;1
30.02.03.0002;20540;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;21 Şubat 2019 Perşembe;20
30.02.03.0002;18960;S0179;İSTANBUL;1;6 Mayıs 2020 Çarşamba;11 Mayıs 2020 Pazartesi;5
30.02.03.0002;27360;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;23 Şubat 2019 Cumartesi;22
30.02.03.0002;19080;S0179;İSTANBUL;1;2 Ocak 2014 Perşembe;20 Ocak 2014 Pazartesi;18
30.02.03.0002;20360;S0179;İSTANBUL;1;1 Temmuz 2019 Pazartesi;12 Temmuz 2019 Cuma;11
30.02.03.0002;26440;S0179;İSTANBUL;1;1 Eylül 2020 Salı;26 Eylül 2020 Cumartesi;25
30.02.03.0002;19590;S0179;İSTANBUL;1;1 Ağustos 2016 Pazartesi;10 Ağustos 2016 Çarşamba;9
30.02.03.0002;25950;S0179;İSTANBUL;1;1 Temmuz 2019 Pazartesi;11 Temmuz 2019 Perşembe;10
30.02.03.0002;29500;S0179;İSTANBUL;1;2 Ocak 2014 Perşembe;17 Ocak 2014 Cuma;15
30.02.03.0002;21220;S0179;İSTANBUL;1;28 Nisan 2014 Pazartesi;30 Nisan 2014 Çarşamba;2
30.02.03.0002;26140;S0179;İSTANBUL;1;1 Ağustos 2017 Salı;11 Ağustos 2017 Cuma;10
30.02.03.0002;26190;S0179;İSTANBUL;1;1 Şubat 2013 Cuma;14 Şubat 2013 Perşembe;13
30.02.03.0002;27000;S0179;İSTANBUL;1;1 Aralık 2016 Perşembe;9 Aralık 2016 Cuma;8
30.02.03.0002;21240;S0179;İSTANBUL;1;2 Mayıs 2014 Cuma;21 Mayıs 2014 Çarşamba;19
30.02.03.0002;25920;S0179;İSTANBUL;1;10 Haziran 2019 Pazartesi;29 Haziran 2019 Cumartesi;19
30.02.03.0002;19810;S0179;İSTANBUL;1;1 Şubat 2019 Cuma;28 Şubat 2019 Perşembe;27
30.02.03.0002;19580;S0179;İSTANBUL;1;1 Temmuz 2013 Pazartesi;2 Temmuz 2013 Salı;1
30.02.03.0002;20420;S0179;İSTANBUL;1;3 Kasım 2021 Çarşamba;12 Kasım 2021 Cuma;9
30.02.03.0002;18840;S0179;İSTANBUL;1;1 Haziran 2020 Pazartesi;10 Haziran 2020 Çarşamba;9
30.02.03.0002;19510;S0179;İSTANBUL;1;1 Ağustos 2017 Salı;8 Ağustos 2017 Salı;7
30.02.03.0002;20340;S0179;İSTANBUL;1;1 Mart 2019 Cuma;2 Mart 2019 Cumartesi;1
30.02.03.0002;25800;S0179;İSTANBUL;1;1 Eylül 2020 Salı;23 Eylül 2020 Çarşamba;22
30.02.03.0002;20640;S0179;İSTANBUL;1;1 Ağustos 2017 Salı;4 Ağustos 2017 Cuma;3
30.02.03.0002;27220;S0179;İSTANBUL;1;2 Ocak 2019 Çarşamba;25 Ocak 2019 Cuma;23
30.02.03.0002;26080;S0179;İSTANBUL;1;2 Mayıs 2016 Pazartesi;4 Mayıs 2016 Çarşamba;2
30.02.03.0002;27300;S0179;İSTANBUL;1;1 Mart 2019 Cuma;6 Mart 2019 Çarşamba;5
30.02.03.0002;20870;S0179;İSTANBUL;1;10 Haziran 2019 Pazartesi;24 Haziran 2019 Pazartesi;14
30.02.03.0002;26270;S0179;İSTANBUL;1;10 Haziran 2019 Pazartesi;22 Haziran 2019 Cumartesi;12
30.02.03.0002;21080;S0179;İSTANBUL;1;1 Aralık 2015 Salı;15 Aralık 2015 Salı;14
30.02.03.0002;26460;S0179;İSTANBUL;1;2 Mayıs 2017 Salı;25 Mayıs 2017 Perşembe;23
30.02.03.0002;30450;S0179;İSTANBUL;1;4 Mart 2013 Pazartesi;7 Mart 2013 Perşembe;3
30.02.03.0002;21010;S0179;İSTANBUL;1;1 Haziran 2017 Perşembe;21 Haziran 2017 Çarşamba;20
30.02.03.0002;26030;S0179;İSTANBUL;1;1 Eylül 2020 Salı;16 Eylül 2020 Çarşamba;15
30.02.03.0002;19950;S0179;İSTANBUL;1;2 Mayıs 2017 Salı;29 Mayıs 2017 Pazartesi;27
30.02.03.0002;21190;S0179;İSTANBUL;1;10 Haziran 2019 Pazartesi;11 Haziran 2019 Salı;1
30.02.03.0002;27150;S0179;İSTANBUL;1;1 Aralık 2015 Salı;21 Aralık 2015 Pazartesi;20
30.02.03.0002;26900;S0179;İSTANBUL;1;2 Mayıs 2016 Pazartesi;9 Mayıs 2016 Pazartesi;7
30.02.03.0002;25490;S0179;İSTANBUL;1;27 Temmuz 2017 Perşembe;30 Temmuz 2017 Pazar;3
30.02.03.0002;29580;S0179;İSTANBUL;1;25 Aralık 2013 Çarşamba;30 Aralık 2013 Pazartesi;5
30.02.03.0002;21090;S0179;İSTANBUL;1;3 Mart 2014 Pazartesi;24 Mart 2014 Pazartesi;21
30.02.03.0002;25720;S0179;İSTANBUL;1;1 Haziran 2020 Pazartesi;27 Haziran 2020 Cumartesi;26
30.02.03.0002;24930;S0179;İSTANBUL;1;1 Temmuz 2020 Çarşamba;4 Temmuz 2020 Cumartesi;3
30.02.03.0002;25730;S0179;İSTANBUL;1;1 Mart 2019 Cuma;16 Mart 2019 Cumartesi;15
30.02.03.0002;25230;S0179;İSTANBUL;1;1 Temmuz 2020 Çarşamba;8 Temmuz 2020 Çarşamba;7
30.02.03.0002;21200;S0179;İSTANBUL;1;2 Mayıs 2014 Cuma;8 Mayıs 2014 Perşembe;6
30.02.03.0002;26120;S0179;İSTANBUL;1;1 Eylül 2020 Salı;12 Eylül 2020 Cumartesi;11
30.02.03.0002;20690;S0179;İSTANBUL;1;25 Aralık 2013 Çarşamba;26 Aralık 2013 Perşembe;1
30.02.03.0002;29530;S0179;İSTANBUL;1;22 Şubat 2013 Cuma;28 Şubat 2013 Perşembe;6
30.02.03.0002;20050;S0179;İSTANBUL;1;2 Mayıs 2014 Cuma;10 Mayıs 2014 Cumartesi;8
30.02.03.0002;19510;S0179;İSTANBUL;1;2 Aralık 2013 Pazartesi;14 Aralık 2013 Cumartesi;12
30.02.03.0002;26390;S0179;İSTANBUL;1;1 Temmuz 2020 Çarşamba;14 Temmuz 2020 Salı;13
30.02.03.0002;21120;S0179;İSTANBUL;1;3 Haziran 2013 Pazartesi;19 Haziran 2013 Çarşamba;16
30.02.03.0002;19490;S0179;İSTANBUL;1;1 Haziran 2016 Çarşamba;20 Haziran 2016 Pazartesi;19
30.02.03.0002;27500;S0179;İSTANBUL;1;2 Mayıs 2019 Perşembe;13 Mayıs 2019 Pazartesi;11
30.02.03.0002;25600;S0179;İSTANBUL;1;1 Mart 2019 Cuma;22 Mart 2019 Cuma;21
30.02.03.0002;28790;S0179;İSTANBUL;1;3 Temmuz 2012 Salı;16 Temmuz 2012 Pazartesi;13
30.02.03.0002;20660;S0179;İSTANBUL;1;1 Mart 2019 Cuma;23 Mart 2019 Cumartesi;22
30.02.03.0002;20650;S0179;İSTANBUL;1;1 Mart 2019 Cuma;25 Mart 2019 Pazartesi;24
30.02.03.0002;20400;S0179;İSTANBUL;1;1 Kasım 2018 Perşembe;22 Kasım 2018 Perşembe;21
30.02.03.0002;20000;S0179;İSTANBUL;1;2 Mayıs 2014 Cuma;17 Mayıs 2014 Cumartesi;15
30.02.03.0002;27500;S0179;İSTANBUL;1;1 Eylül 2020 Salı;9 Eylül 2020 Çarşamba;8
30.02.03.0002;20880;S0179;İSTANBUL;1;2 Aralık 2013 Pazartesi;19 Aralık 2013 Perşembe;17
30.02.03.0002;26450;S0179;İSTANBUL;1;1 Eylül 2020 Salı;8 Eylül 2020 Salı;7
30.02.03.0002;25320;S0179;İSTANBUL;1;3 Temmuz 2017 Pazartesi;24 Temmuz 2017 Pazartesi;21
30.02.03.0002;18180;S0179;İSTANBUL;1;1 Haziran 2017 Perşembe;28 Haziran 2017 Çarşamba;27
30.02.03.0002;27410;S0179;İSTANBUL;1;4 Ağustos 2020 Salı;15 Ağustos 2020 Cumartesi;11
30.02.03.0002;20790;S0179;İSTANBUL;1;1 Eylül 2020 Salı;7 Eylül 2020 Pazartesi;6
30.02.03.0002;25990;S0179;İSTANBUL;1;4 Ağustos 2020 Salı;18 Ağustos 2020 Salı;14
30.02.03.0002;27290;S0179;İSTANBUL;1;1 Nisan 2019 Pazartesi;25 Nisan 2019 Perşembe;24
30.02.03.0002;26400;S0179;İSTANBUL;1;1 Nisan 2019 Pazartesi;22 Nisan 2019 Pazartesi;21
30.02.03.0002;25540;S0179;İSTANBUL;1;3 Temmuz 2017 Pazartesi;18 Temmuz 2017 Salı;15
30.02.03.0002;20530;S0179;İSTANBUL;1;2 Haziran 2014 Pazartesi;21 Haziran 2014 Cumartesi;19
30.02.03.0002;25640;S0179;İSTANBUL;1;2 Mart 2016 Çarşamba;3 Mart 2016 Perşembe;1
30.02.03.0002;26200;S0179;İSTANBUL;1;22 Şubat 2013 Cuma;25 Şubat 2013 Pazartesi;3
30.02.03.0002;29590;S0179;İSTANBUL;1;2 Aralık 2013 Pazartesi;24 Aralık 2013 Salı;22
30.02.03.0002;25540;S0179;İSTANBUL;1;3 Temmuz 2017 Pazartesi;7 Temmuz 2017 Cuma;4
30.02.03.0002;29300;S0179;İSTANBUL;1;1 Şubat 2013 Cuma;23 Şubat 2013 Cumartesi;22
30.02.03.0002;25470;S0179;İSTANBUL;1;1 Nisan 2019 Pazartesi;8 Nisan 2019 Pazartesi;7
30.02.03.0002;20510;S0179;İSTANBUL;1;2 Aralık 2013 Pazartesi;21 Aralık 2013 Cumartesi;19
30.02.03.0002;15950;S0179;İSTANBUL;1;3 Haziran 2013 Pazartesi;25 Haziran 2013 Salı;22
30.02.03.0002;25890;S0179;İSTANBUL;1;1 Nisan 2019 Pazartesi;5 Nisan 2019 Cuma;4
30.02.03.0002;26110;S0179;İSTANBUL;1;1 Eylül 2016 Perşembe;28 Eylül 2016 Çarşamba;27
30.02.03.0002;25700;S0179;İSTANBUL;1;1 Kasım 2019 Cuma;26 Kasım 2019 Salı;25
30.02.03.0002;27600;S0179;İSTANBUL;1;2 Aralık 2019 Pazartesi;10 Aralık 2019 Salı;8
30.02.03.0002;19830;S0179;İSTANBUL;1;1 Şubat 2018 Perşembe;26 Şubat 2018 Pazartesi;25
30.02.03.0002;26280;S0179;İSTANBUL;1;1 Aralık 2016 Perşembe;19 Aralık 2016 Pazartesi;18
30.02.03.0002;25500;S0179;İSTANBUL;1;1 Şubat 2018 Perşembe;21 Şubat 2018 Çarşamba;20
30.02.03.0002;19860;S0179;İSTANBUL;1;1 Nisan 2013 Pazartesi;26 Nisan 2013 Cuma;25
30.02.03.0002;19920;S0179;İSTANBUL;1;1 Aralık 2016 Perşembe;13 Aralık 2016 Salı;12
30.02.03.0002;26110;S0179;İSTANBUL;1;2 Aralık 2019 Pazartesi;21 Aralık 2019 Cumartesi;19
30.02.03.0002;25350;S0179;İSTANBUL;1;3 Aralık 2018 Pazartesi;25 Aralık 2018 Salı;22
30.02.03.0002;16500;S0179;İSTANBUL;1;1 Ekim 2013 Salı;29 Ekim 2013 Salı;28
30.02.03.0002;30450;S0179;İSTANBUL;1;1 Mayıs 2013 Çarşamba;7 Mayıs 2013 Salı;6
30.02.03.0002;21050;S0179;İSTANBUL;1;3 Şubat 2014 Pazartesi;27 Şubat 2014 Perşembe;24
30.02.03.0002;29590;S0179;İSTANBUL;1;3 Şubat 2014 Pazartesi;22 Şubat 2014 Cumartesi;19
30.02.03.0002;25180;S0179;İSTANBUL;1;6 Şubat 2017 Pazartesi;8 Şubat 2017 Çarşamba;2
30.02.03.0002;26040;S0179;İSTANBUL;1;18 Ekim 2019 Cuma;24 Ekim 2019 Perşembe;6
30.02.03.0002;27490;S0179;İSTANBUL;1;1 Ekim 2019 Salı;17 Ekim 2019 Perşembe;16
30.02.03.0002;27180;S0179;İSTANBUL;1;1 Mayıs 2013 Çarşamba;14 Mayıs 2013 Salı;13
30.02.03.0002;20300;S0179;İSTANBUL;1;1 Aralık 2014 Pazartesi;5 Aralık 2014 Cuma;4
30.02.03.0002;24190;S0179;İSTANBUL;1;1 Kasım 2016 Salı;7 Kasım 2016 Pazartesi;6
30.02.03.0002;25570;S0179;İSTANBUL;1;1 Kasım 2016 Salı;3 Kasım 2016 Perşembe;2
30.02.03.0002;19970;S0179;İSTANBUL;1;9 Ekim 2014 Perşembe;17 Ekim 2014 Cuma;8
30.02.03.0002;26220;S0179;İSTANBUL;1;3 Ekim 2016 Pazartesi;21 Ekim 2016 Cuma;18
30.02.03.0002;27400;S0179;İSTANBUL;1;1 Ekim 2019 Salı;7 Ekim 2019 Pazartesi;6
30.02.03.0002;26040;S0179;İSTANBUL;1;28 Ocak 2020 Salı;29 Ocak 2020 Çarşamba;1
30.02.03.0002;27240;S0179;İSTANBUL;1;1 Mart 2017 Çarşamba;6 Mart 2017 Pazartesi;5
30.02.03.0002;19960;S0179;İSTANBUL;1;2 Haziran 2014 Pazartesi;26 Haziran 2014 Perşembe;24
30.02.03.0002;19100;S0179;İSTANBUL;1;3 Ekim 2016 Pazartesi;14 Ekim 2016 Cuma;11
30.02.03.0002;25830;S0179;İSTANBUL;1;1 Nisan 2019 Pazartesi;18 Nisan 2019 Perşembe;17
30.02.03.0002;20510;S0179;İSTANBUL;1;3 Şubat 2020 Pazartesi;8 Şubat 2020 Cumartesi;5
30.02.03.0002;25010;S0179;İSTANBUL;1;3 Ekim 2016 Pazartesi;4 Ekim 2016 Salı;1
30.02.03.0002;20830;S0179;İSTANBUL;1;3 Şubat 2014 Pazartesi;6 Şubat 2014 Perşembe;3
30.02.03.0002;26130;S0179;İSTANBUL;1;2 Eylül 2019 Pazartesi;24 Eylül 2019 Salı;22
30.02.03.0002;20090;S0179;İSTANBUL;1;1 Nisan 2014 Salı;2 Nisan 2014 Çarşamba;1
30.02.03.0002;21100;S0179;İSTANBUL;1;1 Mart 2017 Çarşamba;14 Mart 2017 Salı;13
30.02.03.0002;20200;S0179;İSTANBUL;1;2 Eylül 2019 Pazartesi;10 Eylül 2019 Salı;8
30.02.03.0002;16220;S0179;İSTANBUL;1;3 Haziran 2013 Pazartesi;21 Haziran 2013 Cuma;18
30.02.03.0002;20420;S0179;İSTANBUL;1;2 Ocak 2014 Perşembe;31 Ocak 2014 Cuma;29
30.02.03.0002;26460;S0179;İSTANBUL;1;2 Eylül 2019 Pazartesi;11 Eylül 2019 Çarşamba;9
30.02.03.0002;30450;S0179;İSTANBUL;1;1 Nisan 2013 Pazartesi;3 Nisan 2013 Çarşamba;2
30.02.03.0002;26420;S0179;İSTANBUL;1;1 Mart 2017 Çarşamba;28 Mart 2017 Salı;27
30.02.03.0002;26490;S0179;İSTANBUL;1;4 Ağustos 2020 Salı;10 Ağustos 2020 Pazartesi;6
30.02.03.0002;19900;S0179;İSTANBUL;1;2 Şubat 2016 Salı;23 Şubat 2016 Salı;21
30.02.03.0002;22290;S0179;İSTANBUL;1;4 Ağustos 2020 Salı;10 Ağustos 2020 Pazartesi;6
30.02.03.0002;26120;S0179;İSTANBUL;1;3 Şubat 2020 Pazartesi;29 Şubat 2020 Cumartesi;26
30.02.03.0002;20070;S0179;İSTANBUL;1;4 Ağustos 2020 Salı;8 Ağustos 2020 Cumartesi;4
30.02.03.0002;26040;S0179;İSTANBUL;1;1 Ağustos 2019 Perşembe;24 Ağustos 2019 Cumartesi;23
30.02.03.0002;19280;S0179;İSTANBUL;1;1 Ağustos 2016 Pazartesi;18 Ağustos 2016 Perşembe;17
30.02.03.0002;26490;S0179;İSTANBUL;1;24 Temmuz 2019 Çarşamba;31 Temmuz 2019 Çarşamba;7
30.02.03.0002;19380;S0179;İSTANBUL;1;24 Temmuz 2019 Çarşamba;29 Temmuz 2019 Pazartesi;5
30.02.03.0002;26160;S0179;İSTANBUL;1;4 Mart 2013 Pazartesi;21 Mart 2013 Perşembe;17
30.02.03.0002;18800;S0179;İSTANBUL;1;14 Nisan 2014 Pazartesi;18 Nisan 2014 Cuma;4
30.02.03.0002;21030;S0179;İSTANBUL;1;3 Ekim 2016 Pazartesi;24 Ekim 2016 Pazartesi;21
30.02.03.0002;27010;S0179;İSTANBUL;1;1 Temmuz 2019 Pazartesi;20 Temmuz 2019 Cumartesi;19
30.02.03.0002;20740;S0179;İSTANBUL;1;2 Mart 2020 Pazartesi;1 Nisan 2020 Çarşamba;30
30.02.03.0002;26070;S0179;İSTANBUL;1;4 Mart 2013 Pazartesi;13 Mart 2013 Çarşamba;9
30.02.03.0002;25630;S0179;İSTANBUL;1;1 Temmuz 2019 Pazartesi;16 Temmuz 2019 Salı;15
30.02.03.0002;26580;S0179;İSTANBUL;1;1 Temmuz 2020 Çarşamba;22 Temmuz 2020 Çarşamba;21
30.02.03.0002;20740;S0179;İSTANBUL;1;1 Temmuz 2020 Çarşamba;17 Temmuz 2020 Cuma;16
30.02.03.0002;21320;S0179;İSTANBUL;1;28 Nisan 2014 Pazartesi;1 Mayıs 2014 Perşembe;3
30.02.03.0002;25880;S0179;İSTANBUL;1;1 Temmuz 2019 Pazartesi;2 Temmuz 2019 Salı;1
30.02.03.0002;19440;S0179;İSTANBUL;1;2 Mayıs 2017 Salı;13 Mayıs 2017 Cumartesi;11
30.02.03.0002;17380;S0179;İSTANBUL;1;10 Haziran 2019 Pazartesi;28 Haziran 2019 Cuma;18
30.02.03.0002;25750;S0179;İSTANBUL;1;2 Mayıs 2019 Perşembe;9 Mayıs 2019 Perşembe;7
30.02.03.0002;20590;S0179;İSTANBUL;1;1 Haziran 2020 Pazartesi;4 Haziran 2020 Perşembe;3
30.02.03.0002;20600;S0179;İSTANBUL;1;2 Mayıs 2014 Cuma;14 Mayıs 2014 Çarşamba;12
30.02.03.0002;20630;S0179;İSTANBUL;1;1 Haziran 2020 Pazartesi;15 Haziran 2020 Pazartesi;14
30.02.03.0002;20460;S0179;İSTANBUL;1;1 Haziran 2020 Pazartesi;17 Haziran 2020 Çarşamba;16
30.02.03.0002;25050;S0179;İSTANBUL;1;1 Temmuz 2016 Cuma;19 Temmuz 2016 Salı;18
30.02.03.0002;27210;S0179;İSTANBUL;1;1 Temmuz 2016 Cuma;16 Temmuz 2016 Cumartesi;15
30.02.03.0002;27220;S0179;İSTANBUL;1;1 Temmuz 2016 Cuma;20 Temmuz 2016 Çarşamba;19
30.02.03.0002;26060;S0179;İSTANBUL;1;1 Haziran 2020 Pazartesi;23 Haziran 2020 Salı;22
30.02.03.0002;26320;S0179;İSTANBUL;1;1 Temmuz 2016 Cuma;13 Temmuz 2016 Çarşamba;12
30.02.03.0002;27050;S0179;İSTANBUL;1;1 Temmuz 2020 Çarşamba;13 Temmuz 2020 Pazartesi;12
30.02.03.0002;25780;S0179;İSTANBUL;1;2 Mayıs 2019 Perşembe;18 Mayıs 2019 Cumartesi;16
30.02.03.0002;20780;S0179;İSTANBUL;1;1 Haziran 2016 Çarşamba;28 Haziran 2016 Salı;27
30.02.03.0002;25030;S0179;İSTANBUL;1;2 Mayıs 2017 Salı;8 Mayıs 2017 Pazartesi;6
30.02.03.0002;19730;S0179;İSTANBUL;1;4 Mart 2013 Pazartesi;16 Mart 2013 Cumartesi;12
30.02.03.0002;26730;S0179;İSTANBUL;1;1 Aralık 2016 Perşembe;17 Aralık 2016 Cumartesi;16
30.02.03.0002;27700;S0179;İSTANBUL;1;3 Şubat 2020 Pazartesi;24 Şubat 2020 Pazartesi;21
30.02.03.0002;21080;S0179;İSTANBUL;1;2 Mayıs 2017 Salı;18 Mayıs 2017 Perşembe;16
30.02.03.0002;30660;S0179;İSTANBUL;1;3 Haziran 2013 Pazartesi;7 Haziran 2013 Cuma;4
30.02.03.0002;30470;S0179;İSTANBUL;1;2 Ağustos 2012 Perşembe;16 Ağustos 2012 Perşembe;14
30.02.03.0002;27380;S0179;İSTANBUL;1;2 Ocak 2017 Pazartesi;25 Ocak 2017 Çarşamba;23
30.02.03.0002;19750;S0179;İSTANBUL;1;3 Ekim 2016 Pazartesi;17 Ekim 2016 Pazartesi;14
30.02.03.0002;20810;S0179;İSTANBUL;1;1 Eylül 2016 Perşembe;2 Eylül 2016 Cuma;1
30.02.03.0002;24840;S0179;İSTANBUL;1;25 Aralık 2015 Cuma;26 Aralık 2015 Cumartesi;1
30.02.03.0002;27270;S0179;İSTANBUL;1;3 Ağustos 2015 Pazartesi;10 Ağustos 2015 Pazartesi;7
30.02.03.0002;19800;S0179;İSTANBUL;1;1 Ağustos 2019 Perşembe;20 Ağustos 2019 Salı;19
30.02.03.0002;19830;S0179;İSTANBUL;1;2 Eylül 2019 Pazartesi;7 Eylül 2019 Cumartesi;5
30.02.02.0011;500;S0214;İSTANBUL;1;9 Temmuz 2020 Perşembe;10 Temmuz 2020 Cuma;1
30.02.02.0011;500;S0214;İSTANBUL;1;3 Kasım 2020 Salı;4 Kasım 2020 Çarşamba;1
30.02.10.0003;250;S0232;İSTANBUL;1;6 Kasım 2012 Salı;7 Kasım 2012 Çarşamba;1
30.02.05.0019;25;S0257;İSTANBUL;0;28 Aralık 2021 Salı;29 Aralık 2021 Çarşamba;1
30.02.05.0019;25;S0257;İSTANBUL;0;27 Mart 2018 Salı;28 Mart 2018 Çarşamba;1
30.02.05.0019;25;S0257;İSTANBUL;0;20 Kasım 2018 Salı;21 Kasım 2018 Çarşamba;1
30.02.09.0004;1000;S0299;İSTANBUL;1;14 Ekim 2014 Salı;15 Ekim 2014 Çarşamba;1
30.02.09.0004;120;S0299;İSTANBUL;1;11 Temmuz 2013 Perşembe;12 Temmuz 2013 Cuma;1
30.02.09.0004;240;S0299;İSTANBUL;1;8 Şubat 2013 Cuma;9 Şubat 2013 Cumartesi;1
30.02.09.0004;240;S0299;İSTANBUL;1;5 Kasım 2012 Pazartesi;6 Kasım 2012 Salı;1
30.02.09.0004;120;S0299;İSTANBUL;1;11 Temmuz 2013 Perşembe;23 Temmuz 2013 Salı;12
30.02.09.0004;1000;S0299;İSTANBUL;1;3 Ağustos 2015 Pazartesi;4 Ağustos 2015 Salı;1
30.02.09.0004;480;S0299;İSTANBUL;1;24 Temmuz 2013 Çarşamba;25 Temmuz 2013 Perşembe;1
30.02.09.0004;60;S0299;İSTANBUL;1;11 Temmuz 2013 Perşembe;15 Temmuz 2013 Pazartesi;4
30.02.09.0004;240;S0299;İSTANBUL;1;13 Haziran 2013 Perşembe;14 Haziran 2013 Cuma;1
30.02.09.0004;360;S0299;İSTANBUL;1;22 Ağustos 2012 Çarşamba;23 Ağustos 2012 Perşembe;1
30.02.09.0004;1080;S0299;İSTANBUL;1;1 Nisan 2014 Salı;5 Nisan 2014 Cumartesi;4
